name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions;icon;stations
surabaya;2023-09-07T00:00:00;25;25;21;78.5;0;0;;0;0;8.6;13;230;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-07T01:00:00;24.9;24.9;21.2;79.77;0;0;;0;0;10.4;7.6;213;1012.2;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-07T02:00:00;24;24;21;83.34;0;0;;0;0;12.2;7.6;250;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-07T03:00:00;24;24;21;83.34;0;0;;0;0;13;5.4;270;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-07T04:00:00;24.8;24.8;21.2;80.17;0;0;;0;0;9.4;0.7;290;1011.7;16.5;8;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-07T05:00:00;23;23;20;83.22;0;0;;0;0;5.4;7.6;280;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-07T06:00:00;23;23;21;88.52;0;0;;0;0;4.3;11.2;270;1012;27.4;4;15;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T07:00:00;25;25;21.9;82.63;0;0;;0;0;2.5;7.6;217;1013.2;31.6;4;195;0.7;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-07T08:00:00;27;28.8;21;69.74;0;0;;0;0;1.8;7.6;200;1013;27.4;5;444;1.6;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T09:00:00;29;31.4;21;62.06;0;0;;0;0;4;3.6;126.8;1013;27.4;5;670;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T10:00:00;30.9;34.7;22.4;60.58;0;0;;0;0;6.5;6.1;150;1013.2;34.9;8;847;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-07T11:00:00;32;35.8;22;55.56;0;0;;0;0;7.9;14.8;90;1012;27.4;10;958;3.4;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T12:00:00;32;35.8;22;55.56;0;0;;0;0;8.6;13;50;1011;27.4;10;995;3.6;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T13:00:00;31.9;36;22.4;57.23;0;0;;0;0;8.6;13;53;1010.3;34.9;10;954;3.4;10;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-07T14:00:00;33;37;22;52.52;0;0;;0;0;10.1;18.4;50;1009;27.4;10;837;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T15:00:00;32;35.8;22;55.56;0;0;;0;0;14.8;18.4;60;1009;27.4;10;656;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T16:00:00;31.1;33.5;20.5;53.33;0;0;;0;0;15.8;19.2;87;1009.3;28.3;10;425;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-07T17:00:00;29;32;22;65.98;0;0;;0;0;16.9;24.1;90;1009;50;10;167;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-07T18:00:00;29;32.7;23;70.11;0.2;100;rain;0;0;22;18.4;100;1010;50;10;3;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2023-09-07T19:00:00;29;30.8;20;58.35;0.2;100;rain;0;0;21.6;14.8;140;1011;50;10;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2023-09-07T20:00:00;27;28.5;20;65.56;0;0;;0;0;20.9;9.4;100;1012;50;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-07T21:00:00;28;29.7;20;61.84;0;0;;0;0;22.3;11.2;70;1012;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-07T22:00:00;27.2;29.2;21.2;69.91;0;0;;0;0;23;13.6;77;1012.2;34.9;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-07T23:00:00;27;28.8;21;69.74;0;0;;0;0;20.2;11.2;40;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T00:00:00;25;25;21;78.5;0.1;100;rain;0;0;15.5;13;260;1012;27.4;8;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2023-09-08T01:00:00;26;26;21.7;77.43;0;0;;0;0;8.3;3.1;250;1012.1;41.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-08T02:00:00;24;24;21;83.34;0;0;;0;0;6.1;11.2;250;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T03:00:00;24;24;21;83.34;0;0;;0;0;5;5.4;220;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T04:00:00;23.1;23.1;21;88.17;0;0;;0;0;4.7;8.7;220;1012.2;44.7;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-08T05:00:00;22;22;20;88.44;0;0;;0;0;4.7;5.4;250;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T06:00:00;22;22;20;88.44;0;0;;0;0;4;7.6;260;1013;27.4;6;15;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T07:00:00;24.8;24.8;21.1;79.92;0;0;;0;0;2.9;1.4;247;1013.8;45.5;8.5;196;0.7;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-08T08:00:00;27;28.8;21;69.74;0;0;;0;0;3.2;3.6;238.3;1014;27.4;5;381;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T09:00:00;29;30.8;20;58.35;0;0;;0;0;5.8;3.6;163.3;1014;27.4;8;591;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T10:00:00;30.9;33.2;20.5;53.95;0;0;;0;0;7.2;8.5;124;1013.4;17.4;11.4;794;2.9;8;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-08T11:00:00;31;32.4;19;48.88;0;0;;0;0;8.3;14.8;80;1012;27.4;10;917;3.3;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T12:00:00;30;32.6;21;58.58;0;0;;0;0;9.4;14.8;70;1011;27.4;10;972;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T13:00:00;31.1;34.1;21.3;56.14;0;0;;0;0;8.6;16.6;66;1010.3;38.2;10;958;3.4;10;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-08T14:00:00;31;33;20;52.01;0;0;;0;0;8.3;20.5;60;1009;27.4;10;837;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T15:00:00;31;33;20;52.01;0;0;;0;0;9.4;18.4;60;1009;27.4;10;658;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T16:00:00;30.2;32.7;20.9;57.46;0;0;;0;0;10.8;16;77;1009.3;44.7;10;426;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-08T17:00:00;29;31.4;21;62.06;0;0;;0;0;15.5;16.6;80;1009;27.4;10;157;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-08T18:00:00;28;30.1;21;65.77;0;0;;0;0;23.4;14.8;90;1010;50;10;8;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T19:00:00;28.8;31.4;21.5;64.92;0;0;rain;0;0;20.5;14.5;100;1012.1;77.4;8.6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-08T20:00:00;27;29.2;22;74.14;0;0;;0;0;20.2;20.5;80;1012;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T21:00:00;27;28.8;21;69.74;0;0;;0;0;24.5;20.5;60;1012;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-08T22:00:00;27.1;28;17.8;56.62;0;0;;0;0;27.4;11.8;93;1012.2;44.7;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-08T23:00:00;26;26;21;73.97;0;0;;0;0;24.8;14.8;100;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T00:00:00;26;26;21;73.97;0;0;;0;0;21.2;13;90;1011;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T01:00:00;25;25;19.5;71.53;0;0;;0;0;15.1;3.6;70;1011.2;38.2;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-09T02:00:00;23;23;20;83.22;0;0;;0;0;10.8;5.4;250;1011;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T03:00:00;22;22;20;88.44;0;0;;0;0;13;13;260;1011;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T04:00:00;23;23;19.5;80.58;0;0;;0;0;15.5;3.1;263;1011.6;18.4;6.8;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-09T05:00:00;21;21;19;88.35;0;0;;0;0;14;11.2;250;1011;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T06:00:00;21;21;19;88.35;0;0;;0;0;11.2;7.6;240;1012;27.4;6;17;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T07:00:00;23;23;20.1;83.57;0;0;;0;0;6.1;6.3;233;1013.3;31.6;5;206;0.7;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-09T08:00:00;26;26;20;69.55;0;0;;0;0;5.8;3.6;161.2;1013;27.4;8;460;1.7;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T09:00:00;28;29.7;20;61.84;0;0;;0;0;9.7;7.6;110;1013;27.4;9;691;2.5;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T10:00:00;30.5;33.1;20.9;56.34;0;0;;0;0;10.8;14.8;95;1013.3;37.5;11.4;871;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-09T11:00:00;29;31.4;21;62.06;0;0;;0;0;10.8;14.8;90;1012;27.4;10;984;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T12:00:00;30;32.6;21;58.58;0;0;;0;0;10.8;13;60;1010;27.4;10;1020;3.7;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T13:00:00;32.2;35.6;21.5;53.2;0;0;;0;0;10.1;14.4;92;1009.7;43.5;11.4;978;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-09T14:00:00;31;33;20;52.01;0;0;;0;0;10.4;16.6;50;1008;27.4;10;859;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T15:00:00;31;32.4;19;48.88;0;0;;0;0;11.5;13;70;1008;27.4;10;673;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T16:00:00;32.7;33.7;18.1;41.96;0;0;;0;0;12.2;11.7;92;1008.4;15.5;11.4;435;1.6;4;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-09T17:00:00;29;30.3;19;54.83;0;0;;0;0;16.2;13;100;1009;27.4;10;178;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-09T18:00:00;28;29.7;20;61.84;0;0;;0;0;18;16.6;90;1009;27.4;8;10;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T19:00:00;28.1;31;22.3;70.65;0;0;;0;0;18.4;21;83;1010.4;28.3;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-09T20:00:00;27;28.8;21;69.74;0;0;;0;0;20.9;22.3;80;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T21:00:00;27;29.2;22;74.14;0;0;;0;0;24.1;16.6;110;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-09T22:00:00;26.2;26.2;22.1;78.2;0;0;;0;0;24.1;12.4;117;1013.2;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-09T23:00:00;26;26;22;78.64;0;0;;0;0;22;7.6;120;1013;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T00:00:00;26;26;22;78.64;0;0;;0;0;18.7;7.6;130;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T01:00:00;24.3;24.3;21.1;82.53;0;0;;0;0;13.3;8.1;217;1012.2;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-10T02:00:00;22;22;20;88.44;0;0;;0;0;8.6;9.4;260;1012;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T03:00:00;23;23;20;83.22;0;0;;0;0;6.1;11.2;250;1011;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T04:00:00;22.9;22.9;20.1;84.07;0;0;;0;0;7.2;10.6;247;1012.1;34.9;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-10T05:00:00;22;22;20;88.44;0;0;;0;0;9.4;7.6;230;1012;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T06:00:00;22;22;20;88.44;0;0;;0;0;9.7;5.4;160;1013;27.4;5;18;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T07:00:00;23.8;23.8;20.1;79.93;0;0;;0;0;6.8;2.4;237.1;1013.5;28.3;4;206;0.7;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-10T08:00:00;26;26;20;69.55;0;0;;0;0;6.1;3.6;197.3;1014;27.4;5;460;1.7;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T09:00:00;29;30.8;20;58.35;0;0;;0;0;8.6;5.4;119.9;1014;27.4;7;689;2.5;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T10:00:00;31.2;32;17.8;44.9;0;0;;0;0;12.2;8.7;190;1013.3;28.3;10;868;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-10T11:00:00;33;33;16;36.12;0;0;;0;0;15.8;7.6;140;1012;27.4;10;980;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T12:00:00;34;35.1;18;38.76;0;0;;0;0;18.4;13;60;1011;27.4;10;1016;3.7;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T13:00:00;32.9;34.8;19.4;44.77;0;0;;0;0;16.9;14.2;50;1010.3;21.7;10;971;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-10T14:00:00;33;33.5;17;38.49;0;0;;0;0;16.9;20.5;70;1009;27.4;10;851;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T15:00:00;33;34.6;19;43.64;0;0;;0;0;18.4;24.1;60;1009;27.4;10;665;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T16:00:00;31.9;34.1;20;49.29;0;0;;0;0;20.2;19.3;98;1009.6;29.5;10.7;430;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-10T17:00:00;30;32.6;21;58.58;0;0;;0;0;25.9;22.3;70;1010;27.4;10;176;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-10T18:00:00;29;31.4;21;62.06;0;0;;0;0;28.8;22.3;80;1010;27.4;10;9;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T19:00:00;28.2;31.2;22.4;70.95;0;0;;0;0;26.6;17.9;117;1011.4;59.9;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-10T20:00:00;28;30.1;21;65.77;0;0;;0;0;26.6;13;120;1012;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T21:00:00;27;28.8;21;69.74;0;0;;0;0;25.6;13;80;1012;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-10T22:00:00;27.1;29.1;21.4;70.89;0;0;;0;0;20.5;5.4;143;1012.4;34.9;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-10T23:00:00;26;26;21;73.97;0;0;;0;0;13.3;7.6;200;1012;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T00:00:00;25;25;21;78.5;0;0;;0;0;10.4;11.2;250;1011;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T01:00:00;24.9;24.9;21;78.97;0;0;;0;0;15.1;10;247;1011.3;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-11T02:00:00;24;24;21;83.34;0;0;;0;0;15.8;5.4;180;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T03:00:00;24;24;21;83.34;0;0;;0;0;13.7;5.4;210;1011;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T04:00:00;24.2;24.2;21.9;86.59;0;0;;0;0;10.8;1.5;280;1011.5;30.5;7.4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-11T05:00:00;24;24;21;83.34;0;0;;0;0;7.9;5.4;220;1011;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T06:00:00;23;23;21;88.52;0;0;;0;0;6.5;3.6;230;1012;27.4;5;18;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T07:00:00;25.5;25.5;21.5;78.71;0;0;;0;0;5.4;1.9;250;1012.6;15.5;9.2;206;0.7;2;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-11T08:00:00;29;31.4;21;62.06;0;0;;0;0;10.8;3.6;140.7;1012;27.4;8;449;1.6;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T09:00:00;32;34.2;20;49.14;0;0;;0;0;15.8;7.6;100;1012;27.4;10;672;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T10:00:00;32.7;35.2;20.3;48.09;0;0;;0;0;18.7;10;76;1012.3;31.6;10;860;3.1;9;3;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-11T11:00:00;33;35.3;20;46.44;0;0;;0;0;21.6;16.6;60;1011;27.4;10;970;3.5;10;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T12:00:00;33;35.3;20;46.44;0;0;;0;0;24.8;20.5;70;1011;27.4;10;1005;3.6;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T13:00:00;32.9;35.5;20.4;47.85;0;0;;0;0;23.8;19.8;83;1010.3;31.6;10;963;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-11T14:00:00;33;35.3;20;46.44;0;0;;0;0;23.4;25.9;60;1010;27.4;10;845;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T15:00:00;32;34.9;21;52.27;0;0;;0;0;22.3;27.7;70;1009;27.4;10;661;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T16:00:00;32.6;36;21.4;51.98;0;0;;0;0;23.8;20.9;109;1009.5;15.5;11.4;427;1.5;4;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-11T17:00:00;30;33.3;22;62.28;0;0;;0;0;25.6;24.1;80;1010;27.4;10;173;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-11T18:00:00;28;31.3;23;74.3;0;0;;0;0;25.2;18.4;80;1010;27.4;10;9;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T19:00:00;28.3;31.9;23.3;74.35;0;0;;0;0;24.5;16.6;93;1012.2;31.6;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-11T20:00:00;28;31.9;24;78.92;0;0;;0;0;24.8;16.6;110;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T21:00:00;28;31.9;24;78.92;0;0;;0;0;21.2;14.8;130;1013;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-11T22:00:00;27.2;30.5;24.1;83.37;0;0;;0;0;17.6;2.4;120;1012.5;28.3;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-11T23:00:00;27;29.6;23;78.78;0.1;100;rain;0;0;11.5;1.8;155.4;1012;27.4;10;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2023-09-12T00:00:00;26;26;23;83.57;0.1;100;rain;0;0;8.6;7.6;210;1012;27.4;7;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2023-09-12T01:00:00;25.3;25.3;23;87.48;0;0;;0;0;11.9;8.8;253;1012.2;31.6;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2023-09-12T02:00:00;26;26;23;83.57;0;0;;0;0;12.2;7.6;210;1012;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-12T03:00:00;25;25;22;83.45;0;0;;0;0;10.8;7.6;220;1011;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-12T04:00:00;25;25;21.9;82.99;0;0;;0;0;10.8;0.7;190;1010.9;16.5;6.5;0;0;0;3;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-12T05:00:00;24;24;22;88.6;0;0;;0;0;9;5.4;280;1012;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-12T06:00:00;25;25;22;83.45;0;0;;0;0;7.2;7.6;280;1012;27.4;3;19;0.1;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T07:00:00;25.9;25.9;23;84.06;0;0;;0;0;7.2;3.6;270;1013.4;31.6;5;208;0.7;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-12T08:00:00;29;32;22;65.98;0;0;;0;0;6.8;1.8;151.1;1014;27.4;5;459;1.7;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T09:00:00;32;34.2;20;49.14;0;0;;0;0;10.4;13;80;1014;27.4;10;685;2.5;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T10:00:00;32.6;35.1;20.4;48.75;0;0;;0;0;15.5;14.8;93;1013.4;31.6;10;861;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-12T11:00:00;33;36.1;21;49.4;0;0;;0;0;17.6;18.4;90;1013;27.4;10;970;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T12:00:00;33;36.1;21;49.4;0;0;;0;0;17.6;22.3;70;1012;27.4;10;1005;3.6;10;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T13:00:00;33.7;36.5;20.4;45.85;0;0;;0;0;15.8;21;57;1011.3;31.6;10;961;3.5;10;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-12T14:00:00;34;35.8;19;41.27;0;0;;0;0;14.4;27.7;40;1010;27.4;10;842;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T15:00:00;33;35.3;20;46.44;0;0;;0;0;15.5;24.1;60;1010;27.4;10;655;2.4;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T16:00:00;31.9;34.6;20.7;51.48;0;0;;0;0;17.3;16.8;60;1010.1;34.9;10;420;1.5;4;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2023-09-12T17:00:00;30;33.3;22;62.28;0;0;;0;0;19.1;22.3;60;1010;27.4;10;167;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2023-09-12T18:00:00;29;32;22;65.98;0;0;;0;0;20.2;18.4;70;1010;27.4;10;9;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-12T19:00:00;29.3;32.5;22.2;65.91;0;0;;0;0;19.4;19.6;103;1011.6;16.5;8.6;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2023-09-12T20:00:00;28;31.3;23;74.3;0;0;;0;0;23.8;14.8;90;1012;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-12T21:00:00;27;30.1;24;83.68;0;0;;0;0;24.5;13;100;1013;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2023-09-12T22:00:00;28.3;31.8;23.2;74.06;0;0;;0;0;26.3;13.9;110;1014;12.5;8;0;0;0;10;Clear;clear-night;96933100000
surabaya;2023-09-12T23:00:00;26.8;28.8;22.1;75.46;0;0;;0;0;22.3;15.5;118;1013;0;24.1;0;0;0;10;Clear;clear-night;remote
