ID Lokasi (Referensi Lokasi),Waktu dalam UTC,Suhu Udara (rata-rata) Minimum C,Suhu Udara (rata-rata) Maksimum %,Kelembapan Udara (rata-rata) Minimum %,Kelembapan Udara (rata-rata) Maksimum %,Kelembapan Udara dalam %,Suhu Udara dalam °C,Cuaca berupa kode cuaca,Arah Angin berupa CARD,Kecepatan Angin dalam km/jam
5008276,17/10/2024 10:00,,,,,51,29,0,SW,27
5008276,17/10/2024 11:00,,,,,55,27,1,SW,27
5008276,17/10/2024 12:00,23.0,34.0,35.0,73.0,59,26,1,SW,27
5008276,17/10/2024 13:00,,,,,62,26,1,SW,27
5008276,17/10/2024 14:00,,,,,63,25,1,SW,27
5008276,17/10/2024 15:00,,,,,65,25,1,SW,27
5008276,17/10/2024 16:00,,,,,66,25,1,SW,16
5008276,17/10/2024 17:00,,,,,67,24,1,SW,16
5008276,17/10/2024 18:00,,,,,69,24,1,SW,16
5008276,17/10/2024 19:00,,,,,70,24,3,SW,16
5008276,17/10/2024 20:00,,,,,71,24,3,SW,16
5008276,17/10/2024 21:00,,,,,72,23,3,SW,16
5008276,17/10/2024 22:00,,,,,73,23,1,SW,10
5008276,17/10/2024 23:00,,,,,73,24,1,SW,10
5008276,18/10/2024 00:00,,,,,65,26,1,SW,10
5008276,18/10/2024 03:00,,,,,45,32,3,SW,10
5008276,18/10/2024 06:00,,,,,36,35,4,SW,4
5008276,18/10/2024 09:00,,,,,48,31,3,SW,4
5008276,18/10/2024 12:00,24.0,35.0,36.0,79.0,62,27,3,SW,13
5008276,18/10/2024 15:00,,,,,71,25,0,SW,13
5008276,18/10/2024 18:00,,,,,75,24,1,SW,8
5008276,18/10/2024 21:00,,,,,79,24,3,SW,8
5008276,19/10/2024 00:00,,,,,68,27,1,S,8
5008276,19/10/2024 03:00,,,,,50,32,3,S,8
5008276,19/10/2024 06:00,,,,,42,35,1,S,8
5008276,19/10/2024 09:00,,,,,79,27,60,S,7
5008276,19/10/2024 12:00,24.0,35.0,42.0,92.0,92,25,60,S,7
5008276,19/10/2024 15:00,,,,,85,25,1,S,7
5008276,19/10/2024 18:00,,,,,84,24,4,S,7
5008276,19/10/2024 21:00,,,,,87,24,4,S,9
5008276,20/10/2024 00:00,,,,,76,26,4,S,9
5008276,20/10/2024 03:00,,,,,57,31,3,S,9
5008276,20/10/2024 06:00,,,,,46,34,3,S,9
5008276,20/10/2024 09:00,,,,,78,27,60,SW,9
5008276,20/10/2024 12:00,24.0,34.0,46.0,92.0,84,26,1,SW,9
5008276,20/10/2024 15:00,,,,,84,26,1,SW,9
5008276,20/10/2024 18:00,,,,,92,24,4,SW,9
5008276,20/10/2024 21:00,,,,,92,24,4,SW,7
5008276,21/10/2024 00:00,,,,,79,26,1,SW,7
5008276,21/10/2024 03:00,,,,,79,26,1,SW,7
5008276,21/10/2024 06:00,,,,,48,33,1,SW,7
5008276,21/10/2024 09:00,,,,,48,33,60,SW,10
5008276,21/10/2024 12:00,24.0,33.0,48.0,88.0,85,26,60,SW,10
5008276,21/10/2024 15:00,,,,,85,26,1,SW,10
5008276,21/10/2024 18:00,,,,,88,24,3,SW,10
5008276,21/10/2024 21:00,,,,,88,24,3,SW,9
5008276,22/10/2024 00:00,,,,,78,26,3,SW,9
5008276,22/10/2024 06:00,,,,,47,34,1,SW,9
5008276,22/10/2024 12:00,24.0,34.0,47.0,90.0,75,27,4,SW,13
5008276,22/10/2024 18:00,,,,,90,24,1,SW,13
5008276,23/10/2024 00:00,,,,,78,26,1,S,9
5008276,23/10/2024 06:00,,,,,58,31,3,S,9
5008276,23/10/2024 12:00,24.0,31.0,58.0,90.0,89,26,1,S,7
5008276,23/10/2024 18:00,,,,,90,24,1,S,7
5008276,24/10/2024 00:00,,,,,79,26,1,S,8
5008276,24/10/2024 06:00,,,,,50,34,3,S,8
5008276,24/10/2024 12:00,24.0,34.0,50.0,88.0,88,26,60,NW,8
5008276,24/10/2024 18:00,,,,,84,24,1,NW,8
5008276,25/10/2024 00:00,,,,,71,27,3,S,9
5008277,15/10/2024 00:00,,,,,80,26,4,N,4
5008277,15/10/2024 01:00,,,,,67,29,4,N,4
5008277,15/10/2024 02:00,,,,,56,30,4,NW,5
5008277,15/10/2024 03:00,,,,,49,32,4,NW,5
5008277,15/10/2024 04:00,,,,,44,33,4,NW,5
5008277,15/10/2024 05:00,,,,,43,33,4,W,3
5008277,15/10/2024 06:00,,,,,41,34,4,W,3
5008277,15/10/2024 07:00,,,,,40,34,4,W,3
5008277,15/10/2024 08:00,,,,,40,34,4,W,7
5008277,15/10/2024 09:00,,,,,38,33,4,W,7
5008277,15/10/2024 10:00,,,,,40,32,4,W,7
5008277,15/10/2024 11:00,,,,,43,30,3,NE,1
5008277,15/10/2024 12:00,23.0,34.0,38.0,80.0,45,28,3,NE,1
5008277,15/10/2024 13:00,,,,,49,27,4,NE,1
5008277,15/10/2024 14:00,,,,,54,26,4,S,3
5008277,15/10/2024 15:00,,,,,55,25,4,S,3
5008277,15/10/2024 16:00,,,,,55,25,3,S,3
5008277,15/10/2024 17:00,,,,,53,24,4,S,4
5008277,15/10/2024 18:00,,,,,52,24,4,S,4
5008277,15/10/2024 19:00,,,,,53,23,4,S,4
5008277,15/10/2024 20:00,,,,,54,23,4,SW,5
5008277,15/10/2024 21:00,,,,,55,23,4,SW,5
5008277,15/10/2024 22:00,,,,,55,23,4,SW,5
5008277,15/10/2024 23:00,,,,,55,24,4,N,2
5008277,16/10/2024 00:00,,,,,51,26,4,N,2
5008277,16/10/2024 01:00,,,,,45,29,4,N,2
5008277,16/10/2024 02:00,,,,,40,31,1,NW,6
5008277,16/10/2024 03:00,,,,,36,33,1,NW,6
5008277,16/10/2024 04:00,,,,,33,34,1,NW,6
5008277,16/10/2024 05:00,,,,,32,35,3,W,10
5008277,16/10/2024 06:00,,,,,31,35,3,W,10
5008277,16/10/2024 07:00,,,,,32,35,3,W,10
5008277,16/10/2024 08:00,,,,,36,34,4,SW,12
5008277,16/10/2024 09:00,,,,,41,32,4,SW,12
5008277,16/10/2024 10:00,,,,,46,30,4,SW,12
5008277,16/10/2024 11:00,,,,,52,29,4,SW,7
5008277,16/10/2024 12:00,23.0,35.0,31.0,76.0,57,27,3,SW,7
5008277,16/10/2024 13:00,,,,,60,26,4,SW,7
5008277,16/10/2024 14:00,,,,,63,26,3,SW,6
5008277,16/10/2024 15:00,,,,,66,25,3,SW,6
5008277,16/10/2024 16:00,,,,,67,25,1,SW,6
5008277,16/10/2024 17:00,,,,,69,24,0,SW,4
5008277,16/10/2024 18:00,,,,,70,24,0,SW,4
5008277,16/10/2024 19:00,,,,,71,24,1,SW,4
5008277,16/10/2024 20:00,,,,,74,23,4,W,1
5008277,16/10/2024 21:00,,,,,76,23,3,W,1
5008277,16/10/2024 22:00,,,,,76,23,4,W,1
5008277,16/10/2024 23:00,,,,,74,23,4,NW,1
5008277,17/10/2024 00:00,,,,,63,26,4,NW,1
5008277,17/10/2024 01:00,,,,,52,28,4,NW,1
5008277,17/10/2024 02:00,,,,,44,31,4,NW,1
5008277,17/10/2024 03:00,,,,,38,32,4,NW,1
5008277,17/10/2024 04:00,,,,,33,34,3,W,9
5008277,17/10/2024 05:00,,,,,31,35,1,W,9
5008277,17/10/2024 06:00,,,,,31,35,1,W,9
5008277,17/10/2024 07:00,,,,,33,34,1,W,9
5008277,17/10/2024 08:00,,,,,37,33,0,W,9
5008277,17/10/2024 09:00,,,,,43,32,0,W,9
5008277,17/10/2024 10:00,,,,,48,30,0,SW,5
5008277,17/10/2024 11:00,,,,,54,28,1,SW,5
5008277,17/10/2024 12:00,23.0,35.0,31.0,73.0,58,27,1,SW,5
5008277,17/10/2024 13:00,,,,,60,26,1,SW,5
5008277,17/10/2024 14:00,,,,,62,26,1,SW,5
5008277,17/10/2024 15:00,,,,,64,25,1,SW,5
5008277,17/10/2024 16:00,,,,,66,25,1,SW,5
5008277,17/10/2024 17:00,,,,,67,24,1,SW,5
5008277,17/10/2024 18:00,,,,,69,24,1,SW,5
5008277,17/10/2024 19:00,,,,,72,23,1,SW,5
5008277,17/10/2024 20:00,,,,,73,23,3,SW,5
5008277,17/10/2024 21:00,,,,,69,23,3,SW,5
5008277,17/10/2024 22:00,,,,,71,23,1,W,2
5008277,17/10/2024 23:00,,,,,70,24,1,W,2
5008277,18/10/2024 00:00,,,,,61,26,1,W,2
5008277,18/10/2024 03:00,,,,,42,32,1,W,2
5008277,18/10/2024 06:00,,,,,34,35,3,NW,9
5008277,18/10/2024 09:00,,,,,35,34,4,NW,9
5008277,18/10/2024 12:00,23.0,35.0,34.0,80.0,57,29,3,N,6
5008277,18/10/2024 15:00,,,,,73,26,0,N,6
5008277,18/10/2024 18:00,,,,,78,24,1,S,2
5008277,18/10/2024 21:00,,,,,80,23,3,S,2
5008277,19/10/2024 00:00,,,,,64,27,1,W,4
5008277,19/10/2024 03:00,,,,,48,33,3,W,4
5008277,19/10/2024 06:00,,,,,38,35,3,W,4
5008277,19/10/2024 09:00,,,,,83,27,60,SW,4
5008277,19/10/2024 12:00,24.0,35.0,38.0,90.0,84,25,4,SW,4
5008277,19/10/2024 15:00,,,,,90,25,3,SW,4
5008277,19/10/2024 18:00,,,,,88,25,4,SW,4
5008277,19/10/2024 21:00,,,,,90,24,4,W,3
5008277,20/10/2024 00:00,,,,,79,26,3,W,3
5008277,20/10/2024 03:00,,,,,55,32,3,W,3
5008277,20/10/2024 06:00,,,,,52,31,1,W,3
5008277,20/10/2024 09:00,,,,,74,27,4,S,1
5008277,20/10/2024 12:00,23.0,32.0,52.0,93.0,87,25,1,S,1
5008277,20/10/2024 15:00,,,,,87,25,1,S,1
5008277,20/10/2024 18:00,,,,,93,23,4,S,1
5008277,20/10/2024 21:00,,,,,93,23,4,W,5
5008277,21/10/2024 00:00,,,,,75,27,1,W,5
5008277,21/10/2024 03:00,,,,,75,27,1,W,5
5008277,21/10/2024 06:00,,,,,43,34,1,W,5
5008277,21/10/2024 09:00,,,,,43,34,60,SE,1
5008277,21/10/2024 12:00,24.0,34.0,43.0,90.0,88,26,60,SE,1
5008277,21/10/2024 15:00,,,,,88,26,1,SE,1
5008277,21/10/2024 18:00,,,,,90,24,1,SE,1
5008277,21/10/2024 21:00,,,,,90,24,1,SW,5
5008277,22/10/2024 00:00,,,,,76,27,1,SW,5
5008277,22/10/2024 06:00,,,,,53,32,3,SW,5
5008277,22/10/2024 12:00,24.0,32.0,53.0,89.0,80,26,4,S,2
5008277,22/10/2024 18:00,,,,,89,24,1,S,2
5008277,23/10/2024 00:00,,,,,79,26,1,NW,2
5008277,23/10/2024 06:00,,,,,50,33,1,NW,2
5008277,23/10/2024 12:00,23.0,33.0,50.0,94.0,90,25,1,SE,2
5008277,23/10/2024 18:00,,,,,94,23,1,SE,2
5008277,24/10/2024 00:00,,,,,80,26,1,NW,1
5008277,24/10/2024 06:00,,,,,46,34,1,NW,1
5008277,24/10/2024 12:00,23.0,34.0,46.0,86.0,85,26,60,SW,2
5008277,24/10/2024 18:00,,,,,86,23,1,SW,2
5008277,25/10/2024 00:00,,,,,72,26,3,S,9
5008278,15/10/2024 00:00,,,,,79,27,4,N,3
5008278,15/10/2024 01:00,,,,,67,29,4,N,3
5008278,15/10/2024 02:00,,,,,55,31,4,NE,3
5008278,15/10/2024 03:00,,,,,48,32,4,NE,3
5008278,15/10/2024 04:00,,,,,43,34,4,NE,3
5008278,15/10/2024 05:00,,,,,42,34,4,N,3
5008278,15/10/2024 06:00,,,,,41,34,4,N,3
5008278,15/10/2024 07:00,,,,,40,34,4,N,3
5008278,15/10/2024 08:00,,,,,37,34,4,SW,4
5008278,15/10/2024 09:00,,,,,33,34,4,SW,4
5008278,15/10/2024 10:00,,,,,34,32,4,SW,4
5008278,15/10/2024 11:00,,,,,35,30,4,SW,5
5008278,15/10/2024 12:00,22.0,34.0,33.0,79.0,38,28,4,SW,5
5008278,15/10/2024 13:00,,,,,48,26,4,SW,5
5008278,15/10/2024 14:00,,,,,56,25,4,S,4
5008278,15/10/2024 15:00,,,,,55,25,4,S,4
5008278,15/10/2024 16:00,,,,,53,24,3,S,4
5008278,15/10/2024 17:00,,,,,50,24,4,S,5
5008278,15/10/2024 18:00,,,,,50,23,4,S,5
5008278,15/10/2024 19:00,,,,,53,22,4,S,5
5008278,15/10/2024 20:00,,,,,54,22,4,SW,6
5008278,15/10/2024 21:00,,,,,57,22,4,SW,6
5008278,15/10/2024 22:00,,,,,60,22,4,SW,6
5008278,15/10/2024 23:00,,,,,57,23,4,NW,3
5008278,16/10/2024 00:00,,,,,53,26,4,NW,3
5008278,16/10/2024 01:00,,,,,47,29,4,NW,3
5008278,16/10/2024 02:00,,,,,41,31,3,W,0
5008278,16/10/2024 03:00,,,,,36,33,1,W,0
5008278,16/10/2024 04:00,,,,,33,34,1,W,0
5008278,16/10/2024 05:00,,,,,32,35,3,SW,6
5008278,16/10/2024 06:00,,,,,32,35,3,SW,6
5008278,16/10/2024 07:00,,,,,34,34,3,SW,6
5008278,16/10/2024 08:00,,,,,38,33,4,SW,23
5008278,16/10/2024 09:00,,,,,42,32,4,SW,23
5008278,16/10/2024 10:00,,,,,47,30,4,SW,23
5008278,16/10/2024 11:00,,,,,52,29,4,SW,15
5008278,16/10/2024 12:00,22.0,35.0,32.0,78.0,56,27,3,SW,15
5008278,16/10/2024 13:00,,,,,61,26,4,SW,15
5008278,16/10/2024 14:00,,,,,64,25,3,SW,11
5008278,16/10/2024 15:00,,,,,67,25,3,SW,11
5008278,16/10/2024 16:00,,,,,68,24,1,SW,11
5008278,16/10/2024 17:00,,,,,71,24,0,SW,6
5008278,16/10/2024 18:00,,,,,71,23,0,SW,6
5008278,16/10/2024 19:00,,,,,74,23,1,SW,6
5008278,16/10/2024 20:00,,,,,78,22,3,W,5
5008278,16/10/2024 21:00,,,,,77,22,3,W,5
5008278,16/10/2024 22:00,,,,,77,22,4,W,5
5008278,16/10/2024 23:00,,,,,74,23,4,NW,2
5008278,17/10/2024 00:00,,,,,65,26,4,NW,2
5008278,17/10/2024 01:00,,,,,53,29,4,NW,2
5008278,17/10/2024 02:00,,,,,43,31,4,NW,2
5008278,17/10/2024 03:00,,,,,37,33,4,NW,2
5008278,17/10/2024 04:00,,,,,33,34,3,SW,12
5008278,17/10/2024 05:00,,,,,32,35,1,SW,12
5008278,17/10/2024 06:00,,,,,33,35,1,SW,12
5008278,17/10/2024 07:00,,,,,35,34,1,SW,12
5008278,17/10/2024 08:00,,,,,39,33,1,SW,12
5008278,17/10/2024 09:00,,,,,44,31,0,SW,12
5008278,17/10/2024 10:00,,,,,48,30,0,SW,14
5008278,17/10/2024 11:00,,,,,52,28,1,SW,14
5008278,17/10/2024 12:00,22.0,35.0,32.0,76.0,57,27,1,SW,14
5008278,17/10/2024 13:00,,,,,60,26,1,SW,14
5008278,17/10/2024 14:00,,,,,62,25,1,SW,14
5008278,17/10/2024 15:00,,,,,65,25,1,SW,14
5008278,17/10/2024 16:00,,,,,68,24,1,SW,5
5008278,17/10/2024 17:00,,,,,70,24,3,SW,5
5008278,17/10/2024 18:00,,,,,72,23,3,SW,5
5008278,17/10/2024 19:00,,,,,75,22,3,SW,5
5008278,17/10/2024 20:00,,,,,76,22,3,SW,5
5008278,17/10/2024 21:00,,,,,73,22,3,SW,5
5008278,17/10/2024 22:00,,,,,74,22,1,W,3
5008278,17/10/2024 23:00,,,,,71,23,1,W,3
5008278,18/10/2024 00:00,,,,,61,26,1,W,3
5008278,18/10/2024 03:00,,,,,43,32,1,W,3
5008278,18/10/2024 06:00,,,,,35,35,4,NE,0
5008278,18/10/2024 09:00,,,,,42,33,3,NE,0
5008278,18/10/2024 12:00,23.0,35.0,35.0,83.0,61,28,3,NW,2
5008278,18/10/2024 15:00,,,,,71,26,0,NW,2
5008278,18/10/2024 18:00,,,,,79,24,1,SW,3
5008278,18/10/2024 21:00,,,,,83,23,3,SW,3
5008278,19/10/2024 00:00,,,,,66,27,1,SW,5
5008278,19/10/2024 03:00,,,,,48,32,3,SW,5
5008278,19/10/2024 06:00,,,,,40,35,1,SW,5
5008278,19/10/2024 09:00,,,,,93,25,60,S,4
5008278,19/10/2024 12:00,24.0,35.0,40.0,93.0,88,25,60,S,4
5008278,19/10/2024 15:00,,,,,93,24,4,S,4
5008278,19/10/2024 18:00,,,,,90,24,4,S,4
5008278,19/10/2024 21:00,,,,,90,24,4,W,3
5008278,20/10/2024 00:00,,,,,82,26,3,W,3
5008278,20/10/2024 03:00,,,,,57,31,1,W,3
5008278,20/10/2024 06:00,,,,,50,32,1,W,3
5008278,20/10/2024 09:00,,,,,76,27,4,NW,3
5008278,20/10/2024 12:00,23.0,32.0,50.0,95.0,91,25,1,NW,3
5008278,20/10/2024 15:00,,,,,91,25,1,NW,3
5008278,20/10/2024 18:00,,,,,95,23,4,NW,3
5008278,20/10/2024 21:00,,,,,95,23,4,SW,5
5008278,21/10/2024 00:00,,,,,76,27,1,SW,5
5008278,21/10/2024 03:00,,,,,76,27,1,SW,5
5008278,21/10/2024 06:00,,,,,44,34,1,SW,5
5008278,21/10/2024 09:00,,,,,44,34,60,N,3
5008278,21/10/2024 12:00,24.0,34.0,44.0,91.0,91,26,60,N,3
5008278,21/10/2024 15:00,,,,,91,26,1,N,3
5008278,21/10/2024 18:00,,,,,91,24,1,N,3
5008278,21/10/2024 21:00,,,,,91,24,1,W,5
5008278,22/10/2024 00:00,,,,,77,27,1,W,5
5008278,22/10/2024 06:00,,,,,52,32,1,W,5
5008278,22/10/2024 12:00,23.0,32.0,52.0,92.0,79,27,3,SW,7
5008278,22/10/2024 18:00,,,,,92,23,1,SW,7
5008278,23/10/2024 00:00,,,,,81,26,1,NW,2
5008278,23/10/2024 06:00,,,,,51,33,1,NW,2
5008278,23/10/2024 12:00,23.0,33.0,51.0,95.0,90,26,1,E,3
5008278,23/10/2024 18:00,,,,,95,23,0,E,3
5008278,24/10/2024 00:00,,,,,82,26,1,NW,2
5008278,24/10/2024 06:00,,,,,49,33,1,NW,2
5008278,24/10/2024 12:00,23.0,33.0,49.0,90.0,90,26,60,NW,4
5008278,24/10/2024 18:00,,,,,87,23,1,NW,4
5008278,25/10/2024 00:00,,,,,71,26,3,S,9
5008279,15/10/2024 00:00,,,,,68,28,4,N,1
5008279,15/10/2024 01:00,,,,,58,30,4,N,1
5008279,15/10/2024 02:00,,,,,50,31,4,N,4
5008279,15/10/2024 03:00,,,,,45,33,4,N,4
5008279,15/10/2024 04:00,,,,,42,34,4,N,4
5008279,15/10/2024 05:00,,,,,40,34,4,NW,2
5008279,15/10/2024 06:00,,,,,38,34,4,NW,2
5008279,15/10/2024 07:00,,,,,34,34,4,NW,2
5008279,15/10/2024 08:00,,,,,28,34,4,S,8
5008279,15/10/2024 09:00,,,,,27,33,4,S,8
5008279,15/10/2024 10:00,,,,,31,31,4,S,8
5008279,15/10/2024 11:00,,,,,34,29,4,SE,5
5008279,15/10/2024 12:00,21.0,34.0,27.0,68.0,38,28,4,SE,5
5008279,15/10/2024 13:00,,,,,42,26,4,SE,5
5008279,15/10/2024 14:00,,,,,49,25,4,SE,3
5008279,15/10/2024 15:00,,,,,49,24,4,SE,3
5008279,15/10/2024 16:00,,,,,46,24,3,SE,3
5008279,15/10/2024 17:00,,,,,44,23,3,SE,3
5008279,15/10/2024 18:00,,,,,46,23,4,SE,3
5008279,15/10/2024 19:00,,,,,51,22,4,SE,3
5008279,15/10/2024 20:00,,,,,54,22,4,SE,4
5008279,15/10/2024 21:00,,,,,56,21,4,SE,4
5008279,15/10/2024 22:00,,,,,57,22,4,SE,4
5008279,15/10/2024 23:00,,,,,57,23,4,N,3
5008279,16/10/2024 00:00,,,,,52,26,4,N,3
5008279,16/10/2024 01:00,,,,,46,29,4,N,3
5008279,16/10/2024 02:00,,,,,39,31,4,NW,4
5008279,16/10/2024 03:00,,,,,34,33,1,NW,4
5008279,16/10/2024 04:00,,,,,33,34,1,NW,4
5008279,16/10/2024 05:00,,,,,35,34,1,SW,9
5008279,16/10/2024 06:00,,,,,34,34,3,SW,9
5008279,16/10/2024 07:00,,,,,36,33,3,SW,9
5008279,16/10/2024 08:00,,,,,39,32,4,S,23
5008279,16/10/2024 09:00,,,,,43,31,4,S,23
5008279,16/10/2024 10:00,,,,,49,29,4,S,23
5008279,16/10/2024 11:00,,,,,55,27,4,S,13
5008279,16/10/2024 12:00,21.0,34.0,33.0,78.0,59,26,4,S,13
5008279,16/10/2024 13:00,,,,,62,26,4,S,13
5008279,16/10/2024 14:00,,,,,66,25,3,S,5
5008279,16/10/2024 15:00,,,,,69,24,3,S,5
5008279,16/10/2024 16:00,,,,,71,24,1,S,5
5008279,16/10/2024 17:00,,,,,73,23,0,SE,5
5008279,16/10/2024 18:00,,,,,75,23,0,SE,5
5008279,16/10/2024 19:00,,,,,77,22,1,SE,5
5008279,16/10/2024 20:00,,,,,78,22,3,SE,4
5008279,16/10/2024 21:00,,,,,75,22,4,SE,4
5008279,16/10/2024 22:00,,,,,74,21,4,SE,4
5008279,16/10/2024 23:00,,,,,69,23,4,N,4
5008279,17/10/2024 00:00,,,,,59,26,4,N,4
5008279,17/10/2024 01:00,,,,,50,29,4,N,4
5008279,17/10/2024 02:00,,,,,39,31,4,N,4
5008279,17/10/2024 03:00,,,,,35,32,4,N,4
5008279,17/10/2024 04:00,,,,,33,33,3,SW,14
5008279,17/10/2024 05:00,,,,,34,34,1,SW,14
5008279,17/10/2024 06:00,,,,,36,34,1,SW,14
5008279,17/10/2024 07:00,,,,,37,33,1,SW,14
5008279,17/10/2024 08:00,,,,,41,32,1,SW,14
5008279,17/10/2024 09:00,,,,,46,30,1,SW,14
5008279,17/10/2024 10:00,,,,,50,29,0,S,10
5008279,17/10/2024 11:00,,,,,55,27,0,S,10
5008279,17/10/2024 12:00,21.0,34.0,33.0,76.0,59,26,1,S,10
5008279,17/10/2024 13:00,,,,,61,26,1,S,10
5008279,17/10/2024 14:00,,,,,64,25,1,S,10
5008279,17/10/2024 15:00,,,,,66,24,0,S,10
5008279,17/10/2024 16:00,,,,,70,24,1,SE,5
5008279,17/10/2024 17:00,,,,,71,23,3,SE,5
5008279,17/10/2024 18:00,,,,,73,22,3,SE,5
5008279,17/10/2024 19:00,,,,,75,22,3,SE,5
5008279,17/10/2024 20:00,,,,,76,22,3,SE,5
5008279,17/10/2024 21:00,,,,,76,21,1,SE,5
5008279,17/10/2024 22:00,,,,,76,21,1,W,2
5008279,17/10/2024 23:00,,,,,70,23,1,W,2
5008279,18/10/2024 00:00,,,,,59,26,1,W,2
5008279,18/10/2024 03:00,,,,,43,32,3,W,2
5008279,18/10/2024 06:00,,,,,35,34,4,N,5
5008279,18/10/2024 09:00,,,,,49,31,1,N,5
5008279,18/10/2024 12:00,23.0,34.0,35.0,79.0,63,27,4,NW,3
5008279,18/10/2024 15:00,,,,,69,26,0,NW,3
5008279,18/10/2024 18:00,,,,,78,24,1,SW,4
5008279,18/10/2024 21:00,,,,,79,23,3,SW,4
5008279,19/10/2024 00:00,,,,,66,27,1,SW,6
5008279,19/10/2024 03:00,,,,,48,32,4,SW,6
5008279,19/10/2024 06:00,,,,,41,34,1,SW,6
5008279,19/10/2024 09:00,,,,,75,28,5,SW,2
5008279,19/10/2024 12:00,24.0,34.0,41.0,91.0,91,25,60,SW,2
5008279,19/10/2024 15:00,,,,,88,25,4,SW,2
5008279,19/10/2024 18:00,,,,,87,24,4,SW,2
5008279,19/10/2024 21:00,,,,,86,24,4,W,4
5008279,20/10/2024 00:00,,,,,79,26,4,W,4
5008279,20/10/2024 03:00,,,,,58,30,1,W,4
5008279,20/10/2024 06:00,,,,,56,31,1,W,4
5008279,20/10/2024 09:00,,,,,73,27,4,N,3
5008279,20/10/2024 12:00,23.0,31.0,56.0,92.0,87,25,1,N,3
5008279,20/10/2024 15:00,,,,,87,25,1,N,3
5008279,20/10/2024 18:00,,,,,92,23,4,N,3
5008279,20/10/2024 21:00,,,,,92,23,4,W,5
5008279,21/10/2024 00:00,,,,,76,26,1,W,5
5008279,21/10/2024 03:00,,,,,76,26,1,W,5
5008279,21/10/2024 06:00,,,,,48,32,1,W,5
5008279,21/10/2024 09:00,,,,,48,32,60,N,4
5008279,21/10/2024 12:00,24.0,32.0,48.0,87.0,82,26,60,N,4
5008279,21/10/2024 15:00,,,,,82,26,1,N,4
5008279,21/10/2024 18:00,,,,,87,24,1,N,4
5008279,21/10/2024 21:00,,,,,87,24,1,W,5
5008279,22/10/2024 00:00,,,,,76,26,1,W,5
5008279,22/10/2024 06:00,,,,,50,33,1,W,5
5008279,22/10/2024 12:00,23.0,33.0,50.0,91.0,74,27,3,S,8
5008279,22/10/2024 18:00,,,,,91,23,1,S,8
5008279,23/10/2024 00:00,,,,,76,27,0,NW,5
5008279,23/10/2024 06:00,,,,,57,31,1,NW,5
5008279,23/10/2024 12:00,24.0,31.0,57.0,92.0,86,26,1,N,1
5008279,23/10/2024 18:00,,,,,92,24,0,N,1
5008279,24/10/2024 00:00,,,,,77,27,1,NW,4
5008279,24/10/2024 06:00,,,,,57,31,1,NW,4
5008279,24/10/2024 12:00,23.0,31.0,57.0,87.0,86,26,1,N,4
5008279,24/10/2024 18:00,,,,,87,23,1,N,4
5008279,25/10/2024 00:00,,,,,70,26,4,S,4
5008280,15/10/2024 00:00,,,,,76,27,4,SW,9
5008280,15/10/2024 01:00,,,,,64,29,4,SW,9
5008280,15/10/2024 02:00,,,,,56,31,4,S,1
5008280,15/10/2024 03:00,,,,,50,32,4,S,1
5008280,15/10/2024 04:00,,,,,46,34,4,S,1
5008280,15/10/2024 05:00,,,,,43,34,4,W,1
5008280,15/10/2024 06:00,,,,,38,35,4,W,1
5008280,15/10/2024 07:00,,,,,36,35,4,W,1
5008280,15/10/2024 08:00,,,,,37,34,4,NW,3
5008280,15/10/2024 09:00,,,,,37,34,4,NW,3
5008280,15/10/2024 10:00,,,,,40,32,4,NW,3
5008280,15/10/2024 11:00,,,,,38,30,4,SW,7
5008280,15/10/2024 12:00,23.0,35.0,36.0,76.0,41,29,4,SW,7
5008280,15/10/2024 13:00,,,,,45,27,3,SW,7
5008280,15/10/2024 14:00,,,,,49,26,4,SW,6
5008280,15/10/2024 15:00,,,,,51,25,3,SW,6
5008280,15/10/2024 16:00,,,,,53,25,3,SW,6
5008280,15/10/2024 17:00,,,,,54,24,4,W,10
5008280,15/10/2024 18:00,,,,,56,24,4,W,10
5008280,15/10/2024 19:00,,,,,59,24,3,W,10
5008280,15/10/2024 20:00,,,,,62,23,3,SW,11
5008280,15/10/2024 21:00,,,,,65,23,4,SW,11
5008280,15/10/2024 22:00,,,,,66,23,4,SW,11
5008280,15/10/2024 23:00,,,,,66,24,4,SW,8
5008280,16/10/2024 00:00,,,,,59,26,4,SW,8
5008280,16/10/2024 01:00,,,,,47,29,4,SW,8
5008280,16/10/2024 02:00,,,,,40,31,0,S,2
5008280,16/10/2024 03:00,,,,,36,33,1,S,2
5008280,16/10/2024 04:00,,,,,32,34,1,S,2
5008280,16/10/2024 05:00,,,,,31,35,3,SW,4
5008280,16/10/2024 06:00,,,,,30,36,3,SW,4
5008280,16/10/2024 07:00,,,,,29,36,3,SW,4
5008280,16/10/2024 08:00,,,,,33,34,4,SW,20
5008280,16/10/2024 09:00,,,,,37,33,4,SW,20
5008280,16/10/2024 10:00,,,,,44,30,4,SW,20
5008280,16/10/2024 11:00,,,,,51,28,4,SW,21
5008280,16/10/2024 12:00,22.0,36.0,29.0,83.0,58,27,4,SW,21
5008280,16/10/2024 13:00,,,,,63,26,3,SW,21
5008280,16/10/2024 14:00,,,,,66,26,3,SW,13
5008280,16/10/2024 15:00,,,,,70,25,3,SW,13
