Date;Price;Open;High;Low;Vol;Change
08/14/2019;7500;7500;7525;7350;53.81M;2.04%
08/13/2019;7350;7550;7550;7300;34.03M;-0.68%
08/12/2019;7400;7500;7500;7350;34.63M;-0.67%
08/09/2019;7450;7500;7550;7450;19.51M;-0.67%
08/08/2019;7500;7450;7525;7350;42.86M;2.04%
08/07/2019;7350;7275;7400;7275;51.97M;1.38%
08/06/2019;7250;7300;7400;7100;78.57M;-2.36%
08/05/2019;7425;7600;7650;7325;64.93M;-3.26%
08/02/2019;7675;7700;7750;7600;51.86M;-1.29%
08/01/2019;7775;7875;7900;7725;48.37M;-2.51%
07/31/2019;7975;7875;7975;7800;29.50M;0.31%
07/30/2019;7950;7800;7975;7725;43.54M;1.92%
07/29/2019;7800;7825;7825;7675;27.60M;0.65%
07/26/2019;7750;7650;7775;7625;31.36M;-0.64%
07/25/2019;7800;7725;7800;7700;38.73M;1.30%
07/24/2019;7700;7700;7825;7700;32.78M;0.00%
07/23/2019;7700;7825;7850;7700;37.49M;-0.96%
07/22/2019;7775;7800;7825;7750;41.43M;-1.27%
07/19/2019;7875;7800;7900;7800;52.27M;0.32%
07/18/2019;7850;7900;7950;7825;71.13M;-1.57%
07/17/2019;7975;8000;8050;7950;64.12M;-1.24%
07/16/2019;8075;8075;8125;7975;73.31M;-0.92%
07/15/2019;8150;8150;8175;8100;44.72M;0.93%
07/12/2019;8075;8050;8125;8025;36.74M;0.94%
07/11/2019;8000;8025;8050;7975;35.12M;0.63%
07/10/2019;7950;7950;8000;7925;50.48M;0.63%
07/09/2019;7900;7825;7925;7800;44.30M;0.32%
07/08/2019;7875;7750;7875;7725;52.95M;0.64%
07/05/2019;7825;7925;8025;7725;93.38M;-2.49%
07/04/2019;8025;8050;8050;8000;15.79M;0.00%
07/03/2019;8025;7950;8025;7950;46.97M;0.00%
07/02/2019;8025;8050;8050;7975;32.44M;0.31%
07/01/2019;8000;8050;8075;7975;30.73M;-0.31%
06/28/2019;8025;8025;8050;7975;30.94M;0.31%
06/27/2019;8000;7975;8050;7975;31.58M;0.63%
06/26/2019;7950;7850;8000;7850;36.06M;0.00%
06/25/2019;7950;8025;8025;7925;29.65M;-0.31%
06/24/2019;7975;7900;8025;7900;35.13M;0.00%
06/21/2019;7975;8000;8025;7900;72.96M;0.31%
06/20/2019;7950;8000;8050;7925;46.79M;-0.31%
06/19/2019;7975;7900;8000;7875;78.31M;1.59%
06/18/2019;7850;7775;7875;7775;52.05M;0.64%
06/17/2019;7800;7900;7900;7800;23.63M;-0.32%
06/14/2019;7825;7875;7875;7800;30.84M;0.00%
06/13/2019;7825;7875;7900;7700;31.74M;-0.63%
06/12/2019;7875;7900;7900;7800;34.67M;0.00%
06/11/2019;7875;7875;7900;7800;53.57M;0.32%
06/10/2019;7850;7850;7950;7825;104.02M;2.28%
05/31/2019;7675;7600;7775;7550;86.73M;1.66%
05/29/2019;7550;7450;7550;7400;44.70M;2.37%
05/28/2019;7375;7700;7700;7350;149.39M;-4.53%
05/27/2019;7725;7600;7725;7525;72.31M;0.32%
05/24/2019;7700;7600;7775;7575;49.58M;1.65%
05/23/2019;7575;7350;7600;7325;32.83M;3.77%
05/22/2019;7300;7325;7400;7225;44.13M;0.69%
05/21/2019;7250;7275;7350;7075;64.44M;0.35%
05/20/2019;7225;7000;7275;6975;46.72M;2.12%
05/17/2019;7075;7500;7500;7075;29.86M;-3.74%
05/16/2019;7350;7350;7450;7250;43.24M;-1.01%
05/15/2019;7425;7525;7600;7425;56.49M;-0.34%
05/14/2019;7450;7450;7525;7400;42.99M;-1.00%
05/13/2019;7525;7575;7650;7500;41.67M;0.67%
05/10/2019;7475;7550;7575;7375;32.50M;-0.33%
05/09/2019;7500;7450;7575;7450;45.47M;-0.33%
05/08/2019;7525;7500;7575;7450;39.96M;-1.63%
05/07/2019;7650;7675;7675;7550;34.43M;1.66%
05/06/2019;7525;7500;7575;7325;50.48M;-1.63%
05/03/2019;7650;7700;7700;7575;30.07M;-0.65%
05/02/2019;7700;7700;7725;7625;34.47M;-0.32%
04/30/2019;7725;7825;7875;7725;51.62M;-0.64%
04/29/2019;7775;7700;7800;7675;56.39M;0.65%
04/26/2019;7725;7550;7800;7475;75.35M;0.98%
04/25/2019;7650;7650;7675;7550;55.59M;-0.33%
04/24/2019;7675;7700;7725;7625;27.70M;0.00%
04/23/2019;7675;7700;7775;7675;32.69M;-0.97%
04/22/2019;7750;7800;7875;7650;34.99M;-0.64%
04/18/2019;7800;7800;8125;7775;121.67M;2.30%
04/16/2019;7625;7375;7625;7350;71.53M;3.74%
04/15/2019;7350;7400;7450;7325;24.13M;0.34%
04/12/2019;7325;7350;7400;7300;42.44M;-1.01%
04/11/2019;7400;7575;7600;7400;46.18M;-2.63%
04/10/2019;7600;7650;7675;7525;21.16M;-0.65%
04/09/2019;7650;7575;7725;7550;41.98M;0.99%
04/08/2019;7575;7600;7600;7375;37.58M;0.33%
04/05/2019;7550;7675;7675;7525;27.34M;-1.63%
04/04/2019;7675;7500;7700;7500;72.90M;3.02%
04/02/2019;7450;7525;7525;7325;25.83M;0.34%
04/01/2019;7425;7500;7525;7425;35.77M;-0.34%
03/29/2019;7450;7400;7500;7325;50.21M;0.68%
03/28/2019;7400;7300;7400;7250;33.52M;3.14%
03/27/2019;7175;7425;7425;7150;35.24M;-2.71%
03/26/2019;7375;7275;7375;7275;21.52M;2.08%
03/25/2019;7225;7250;7325;7175;31.45M;-3.02%
03/22/2019;7450;7475;7500;7425;41.90M;-0.67%
03/21/2019;7500;7500;7525;7450;45.05M;0.67%
03/20/2019;7450;7400;7450;7300;38.48M;0.68%
03/19/2019;7400;7175;7400;7150;102.71M;4.23%
03/18/2019;7100;7150;7225;7025;46.00M;0.00%
03/15/2019;7100;6925;7150;6925;85.03M;2.53%
03/14/2019;6925;6800;6950;6725;29.04M;2.97%
03/13/2019;6725;6800;6800;6650;41.05M;0.37%
03/12/2019;6700;6825;6875;6675;41.04M;-1.47%
03/11/2019;6800;6950;6950;6800;34.77M;-1.45%
03/08/2019;6900;7050;7050;6900;35.76M;-2.47%
03/06/2019;7075;7000;7075;6875;47.49M;1.80%
03/05/2019;6950;7050;7125;6800;111.56M;-2.11%
03/04/2019;7100;7175;7175;7100;14.83M;-1.05%
03/01/2019;7175;7150;7225;7125;23.50M;0.70%
02/28/2019;7125;7225;7250;7100;42.49M;-1.04%
02/27/2019;7200;7200;7275;7150;36.18M;-1.03%
02/26/2019;7275;7275;7275;7150;47.05M;0.34%
02/25/2019;7250;7150;7250;7125;45.76M;2.11%
02/22/2019;7100;7275;7300;7050;83.80M;-3.07%
02/21/2019;7325;7125;7325;7100;50.10M;3.17%
02/20/2019;7100;7250;7250;6950;96.44M;-1.39%
02/19/2019;7200;7275;7325;7125;46.36M;-1.03%
02/18/2019;7275;7300;7300;7175;43.11M;1.39%
02/15/2019;7175;7150;7225;7100;46.00M;0.00%
02/14/2019;7175;7350;7375;7175;47.85M;-1.03%
02/13/2019;7250;7425;7475;7250;37.52M;-2.36%
02/12/2019;7425;7675;7675;7375;41.32M;-2.62%
02/11/2019;7625;7600;7625;7525;36.18M;0.66%
02/08/2019;7575;7500;7575;7425;23.41M;0.33%
02/07/2019;7550;7475;7550;7425;15.81M;1.00%
02/06/2019;7475;7450;7525;7425;30.14M;1.70%
02/04/2019;7350;7500;7600;7350;40.46M;-3.29%
02/01/2019;7600;7500;7625;7475;52.15M;2.01%
01/31/2019;7450;7325;7475;7275;107.00M;2.76%
01/30/2019;7250;7125;7325;7125;87.78M;1.75%
01/29/2019;7125;7175;7250;7050;81.29M;-0.70%
01/28/2019;7175;7375;7425;7075;103.51M;-2.71%
01/25/2019;7375;7475;7525;7300;71.59M;-1.34%
01/24/2019;7475;7475;7500;7425;89.91M;0.00%
01/23/2019;7475;7575;7700;7475;81.10M;-3.55%
01/22/2019;7750;7725;7800;7650;61.78M;-0.64%
01/21/2019;7800;7825;7900;7800;55.81M;-0.95%
01/18/2019;7875;7900;7925;7825;28.40M;0.00%
01/17/2019;7875;7800;8050;7800;50.98M;0.96%
01/16/2019;7800;7800;7825;7675;39.31M;0.00%
01/15/2019;7800;7750;7800;7650;43.35M;1.30%
01/14/2019;7700;7750;7750;7650;35.66M;0.00%
01/11/2019;7700;7750;7800;7675;44.45M;0.00%
01/10/2019;7700;7625;7700;7550;65.30M;1.65%
01/09/2019;7575;7500;7575;7400;52.45M;3.06%
01/08/2019;7350;7425;7475;7350;40.04M;-1.01%
01/07/2019;7425;7500;7575;7425;26.81M;-0.34%
01/04/2019;7450;7175;7450;7150;39.26M;3.83%
01/03/2019;7175;7275;7350;7100;37.09M;-2.05%
01/02/2019;7325;7400;7400;7250;22.66M;-0.68%
12/28/2018;7375;7350;7450;7325;48.54M;1.37%
12/27/2018;7275;7325;7350;7250;24.26M;0.69%
12/26/2018;7225;7150;7250;7100;26.18M;0.00%
12/21/2018;7225;7250;7300;7175;49.10M;-1.03%
12/20/2018;7300;7425;7425;7275;30.61M;-1.68%
12/19/2018;7425;7350;7475;7350;44.78M;1.02%
12/18/2018;7350;7250;7350;7250;49.30M;-0.68%
12/17/2018;7400;7450;7575;7400;39.34M;-2.31%
12/14/2018;7575;7650;7650;7525;34.38M;-1.62%
12/13/2018;7700;7500;7700;7450;46.46M;3.01%
12/12/2018;7475;7475;7550;7425;40.32M;0.34%
12/11/2018;7450;7450;7475;7400;27.83M;0.34%
12/10/2018;7425;7375;7525;7350;20.55M;-1.00%
12/07/2018;7500;7575;7625;7475;20.85M;0.33%
12/06/2018;7475;7400;7525;7400;37.05M;-1.32%
12/05/2018;7575;7600;7600;7525;36.66M;-0.98%
12/04/2018;7650;7575;7650;7550;30.08M;0.66%
12/03/2018;7600;7550;7725;7550;68.34M;2.70%
